124.4736,53.5341,133.3532,6.5000,az
99.6917,27.8040,156.9130,6.5000,az
24.0619,5.8075,43.2043,12.5000,yuksek
65.6357,146.4553,94.8519,12.1330,yuksek
106.3121,9.3757,101.5824,6.5000,az
141.3660,135.6828,144.9638,9.1667,orta
130.0366,76.4552,80.5408,9.1711,orta
95.8183,59.7854,65.0348,6.5000,az
58.0503,55.5376,135.4679,9.2180,orta
136.5181,103.4686,126.8171,9.1667,orta
73.8490,67.8451,190.5095,9.2050,orta
66.0946,107.1467,121.2013,11.8618,yuksek
62.4397,98.8004,70.3092,12.5000,yuksek
56.6467,102.0803,31.4768,12.5000,yuksek
82.1661,5.5611,21.4285,6.5000,az
84.8458,113.0193,127.3038,9.1667,orta
61.8206,51.6261,162.0040,9.2060,orta
96.2592,58.4683,60.9549,6.5000,az
34.0231,57.6220,128.4936,9.2247,orta
139.5313,75.3199,105.6459,9.1741,orta
97.8634,127.4551,188.3206,9.1667,orta
77.1917,78.6880,121.3853,9.1716,orta
9.2582,148.1579,50.7919,20.2042,cokyuksek
63.1517,49.6122,109.0990,9.2102,orta
64.0165,147.8578,139.1705,12.5000,yuksek
113.8890,127.7379,95.6011,9.1891,orta
10.9160,45.5034,146.9042,19.9001,cokyuksek
128.1520,109.9628,41.4078,9.1667,orta
99.3721,30.2548,62.8402,6.5000,az
104.2812,125.7851,75.9422,9.1667,orta
149.7782,122.9864,145.2165,9.1667,orta
66.2642,39.1053,20.2300,8.4632,orta
75.0754,53.1934,93.1530,6.5000,az
104.0108,72.4976,70.0085,9.1837,orta
77.3785,25.9971,7.4461,2.6030,cokaz
125.4364,103.4566,180.8804,9.1667,orta
35.8771,25.9998,159.2883,9.2007,orta
11.4408,2.3648,154.7667,20.2042,cokyuksek
116.1088,140.7848,65.0191,9.1667,orta
139.2034,135.4725,90.8144,9.1677,orta
59.9627,71.0236,175.4925,12.5000,yuksek
87.1140,4.1160,185.8645,6.5000,az
11.3471,98.8578,67.8206,20.2042,cokyuksek
149.6261,76.8337,185.7123,9.1703,orta
89.7983,59.6521,22.1751,6.5000,az
4.1384,6.6273,169.2036,20.2042,cokyuksek
20.9149,65.8545,183.4690,19.7103,cokyuksek
92.2610,131.0260,47.5890,9.1667,orta
65.3874,77.7894,162.8909,12.2774,yuksek
25.3368,92.0641,70.7636,19.7487,cokyuksek
11.6176,5.3029,102.6522,20.2042,cokyuksek
120.5169,133.0038,123.6819,9.1667,orta
109.0639,82.5840,93.4662,9.1815,orta
128.9274,94.4123,178.3701,9.1667,orta
1.1249,125.8037,42.1930,20.2042,cokyuksek
67.2147,116.8244,31.9326,11.1669,yuksek
17.7295,99.8303,190.0361,20.2042,cokyuksek
106.9928,128.0308,135.5396,9.1667,orta
16.0202,64.8486,192.3959,19.6735,cokyuksek
113.1901,149.3933,114.7044,9.1667,orta
64.2956,0.6833,112.0159,9.2163,orta
40.0462,66.3907,42.7345,12.5000,yuksek
133.4734,83.7264,28.8590,9.1667,orta
106.3586,49.7799,186.9437,6.5000,az
145.0004,137.0920,124.0409,9.1667,orta
56.6203,105.7705,165.3021,12.5000,yuksek
84.6917,45.7719,101.3193,6.5000,az
149.8138,78.9442,78.3163,9.1671,orta
83.2485,107.6968,127.6607,9.1667,orta
18.9812,52.3349,0.0709,9.2081,orta
73.0516,24.5762,23.2300,6.5000,az
104.2340,114.1591,190.9178,9.1667,orta
13.6552,69.8264,39.0900,19.8534,cokyuksek
134.8103,13.7522,134.0195,6.5000,az
148.6402,39.7094,15.6533,2.9241,cokaz
28.1480,115.9160,84.9805,18.1117,cokyuksek
22.0777,8.6952,13.5673,9.1726,orta
79.9998,108.2901,78.6319,9.1667,orta
33.8100,94.9905,107.6845,12.5000,yuksek
59.4419,102.6736,64.5662,12.5000,yuksek
58.5799,71.9172,99.8876,12.5000,yuksek
79.5723,75.1819,82.4938,9.1745,orta
11.2972,98.3978,163.0048,20.2042,cokyuksek
22.8859,20.4377,63.5564,12.5000,yuksek
70.4991,76.0426,10.4287,6.5000,az
32.1635,29.9646,12.3858,6.5000,az
117.4591,23.3249,88.2954,6.5000,az
131.4211,129.8542,29.3226,9.1667,orta
72.0705,41.9639,12.5002,2.7647,cokaz
78.4958,7.4670,149.5695,6.5000,az
78.2530,78.0657,84.1255,9.1687,orta
33.4640,83.2543,67.2774,12.5000,yuksek
25.4179,67.7527,86.1023,19.6525,cokyuksek
105.8266,73.1614,173.1595,9.1812,orta
134.7129,34.1542,22.5621,6.5000,az
44.5743,77.9061,44.0789,12.5000,yuksek
105.1267,50.7558,51.1882,6.5000,az
98.4642,110.6941,96.4222,9.1824,orta
27.8700,124.4836,178.1304,18.3847,cokyuksek
39.4750,99.6134,150.5815,12.5000,yuksek
5.0931,75.6151,144.2834,20.0560,cokyuksek
139.1304,9.5698,84.5322,6.5000,az
0.3214,8.9989,199.8885,20.2042,cokyuksek
119.6249,12.7382,97.6952,6.5000,az
121.8800,91.2715,119.8203,9.1667,orta
87.1801,132.1904,113.7687,9.1667,orta
22.9700,19.1810,192.2597,20.0024,cokyuksek
112.3142,108.7371,159.1370,9.1667,orta
13.4081,7.9742,165.8084,20.2042,cokyuksek
7.4990,133.7383,132.3234,20.2042,cokyuksek
70.8362,82.5340,70.9024,9.2053,orta
99.5874,95.3637,184.6277,9.1667,orta
35.4754,4.8333,156.4636,9.2022,orta
148.2593,141.7381,151.8432,9.1667,orta
101.2902,144.8368,177.2778,9.1667,orta
69.1949,92.8244,185.4078,9.8158,orta
1.3197,149.5441,16.1811,16.2278,cokyuksek
116.6456,74.5493,136.5188,9.1764,orta
81.5555,51.0385,71.7082,6.5000,az
75.2345,51.3660,141.0174,6.5000,az
141.2291,44.5520,39.7442,6.5000,az
129.1509,39.5133,62.9839,6.5000,az
19.9036,115.3522,79.6038,20.2042,cokyuksek
93.1627,67.0297,92.1025,9.2092,orta
10.0532,128.1407,102.9157,20.2042,cokyuksek
67.0963,2.0145,99.4778,8.0073,orta
26.5938,107.3438,139.1671,19.2325,cokyuksek
52.4433,98.6258,168.5851,12.5000,yuksek
50.3798,24.6937,5.5716,6.5000,az
48.6426,56.3194,96.6732,9.2205,orta
66.2987,3.6138,191.2658,8.4438,orta
80.2442,79.3624,155.8498,9.1668,orta
18.1167,105.7165,116.2902,20.2042,cokyuksek
85.7407,7.7132,95.2670,6.5000,az
63.5207,54.0375,163.3004,9.2133,orta
141.3038,21.0051,123.6739,6.5000,az
115.2569,142.1017,32.8199,9.1667,orta
128.2072,143.1847,136.8742,9.1667,orta
86.3142,137.4532,128.7743,9.1667,orta
12.3608,126.9534,133.4455,20.2042,cokyuksek
51.7021,98.5779,137.1053,12.5000,yuksek
107.4144,74.6921,114.9624,9.1759,orta
11.5155,34.1819,72.9061,12.5000,yuksek
84.3717,13.1821,98.7858,6.5000,az
74.1836,143.3062,106.5613,9.1847,orta
128.9495,84.8949,121.5099,9.1667,orta
16.6238,121.8130,62.0080,20.2042,cokyuksek
92.1419,32.6333,103.0133,6.5000,az
105.5450,119.1704,45.0399,9.1667,orta
127.0246,90.1484,132.7646,9.1667,orta
99.4808,6.3044,100.4865,6.5000,az
28.9497,59.3335,73.9536,10.8754,orta
31.9356,148.4548,117.4440,12.5000,yuksek
133.4114,109.5314,133.9263,9.1667,orta
146.9669,32.6263,164.2047,6.5000,az
13.2694,113.2675,82.4246,20.2042,cokyuksek
58.8141,119.3124,11.1999,9.1892,orta
80.2239,141.7156,107.7714,9.1667,orta
8.0633,27.9165,22.5772,12.5000,yuksek
135.7788,45.8598,65.2932,6.5000,az
79.0774,30.6961,5.8086,2.5534,cokaz
148.9918,3.5845,106.1839,6.5000,az
124.8194,15.4158,104.1528,6.5000,az
77.4867,58.7944,77.3198,6.5000,az
108.0978,102.2624,108.4516,9.1667,orta
98.1411,25.6717,86.2499,6.5000,az
37.0247,149.3219,21.5732,12.5000,yuksek
104.0231,145.8472,48.0808,9.1667,orta
140.9944,137.1503,9.1381,6.5000,az
147.2407,29.7127,124.0224,6.5000,az
102.7008,109.1234,51.6757,9.1667,orta
6.9053,78.4111,61.0755,20.1511,cokyuksek
27.0620,58.5006,123.1351,18.3624,cokyuksek
69.1774,82.8924,19.2535,8.8883,orta
16.9088,106.9687,65.1459,20.2042,cokyuksek
29.9308,0.4631,181.6964,10.3433,orta
34.9418,25.0982,121.4327,9.2044,orta
90.7837,81.7187,173.3409,9.1667,orta
115.8136,53.1758,117.5037,6.5000,az
37.7403,7.8520,39.0617,9.1936,orta
99.8461,17.6088,101.7507,6.5000,az
28.3746,115.8669,160.4270,17.8492,cokyuksek
21.4505,93.1051,149.3431,20.1067,cokyuksek
4.0542,59.9800,113.7794,19.6007,cokyuksek
50.9315,24.5226,123.1060,9.1670,orta
137.1362,148.8111,18.0381,8.1450,orta
115.2078,73.2944,198.6265,9.1807,orta
69.1105,59.2065,199.5316,7.1688,az
12.7700,96.1315,16.2120,16.2811,cokyuksek
82.3643,77.5987,158.8427,9.1688,orta
74.6715,15.9958,1.4677,2.6842,cokaz
89.4109,84.6223,190.9396,9.1667,orta
9.7758,125.6343,189.9942,20.2042,cokyuksek
46.1645,98.7232,149.0562,12.5000,yuksek
119.1690,79.0577,50.2211,9.1670,orta
28.0327,32.2198,3.4890,8.2794,orta
126.4205,8.7999,181.2601,6.5000,az
115.4048,110.7101,11.7129,6.5000,az
134.1084,102.4576,88.8274,9.1667,orta
110.4706,42.9332,53.3664,6.5000,az
39.1098,27.5155,140.0726,9.1887,orta
5.4507,126.7594,194.4722,20.2042,cokyuksek
133.0230,143.7242,55.2472,9.1667,orta
149.2453,143.5233,115.8764,9.1667,orta
137.6888,98.0031,107.6313,9.1667,orta
9.5148,102.5719,91.8210,20.0815,cokyuksek
19.1180,31.9710,29.4502,12.5000,yuksek
70.3486,132.8545,140.6818,9.2087,orta
45.7115,21.5139,26.4745,9.1709,orta
25.3213,105.3380,30.4799,19.7540,cokyuksek
125.0531,74.3228,12.8058,6.5000,az
55.9928,67.7388,130.4273,12.5000,yuksek
78.8286,123.8880,124.5744,9.1676,orta
99.2098,9.7786,114.5157,6.5000,az
40.7059,129.1265,150.8588,12.5000,yuksek
101.0893,138.2170,86.3784,9.1667,orta
149.9403,20.5196,35.4034,6.5000,az
42.7950,6.1032,83.1076,9.1774,orta
83.7260,117.5189,116.3527,9.1667,orta
65.4046,21.9032,90.5273,8.9672,orta
88.1055,44.9717,155.3082,6.5000,az
118.8518,142.7880,159.1122,9.1667,orta
126.8225,78.6628,192.9976,9.1674,orta
89.4237,20.8353,28.1887,6.5000,az
35.6150,82.7585,97.5361,12.5000,yuksek
61.2093,4.1735,160.5134,9.2002,orta
68.9200,84.2647,142.8630,10.0116,orta
79.6008,112.1576,58.4269,9.1668,orta
74.1081,6.6484,79.0162,6.5000,az
38.1169,39.0475,109.5435,9.1922,orta
74.5734,114.8555,1.4068,6.5000,az
57.8816,85.9026,111.7280,12.5000,yuksek
6.1503,116.2336,71.5059,20.2042,cokyuksek
139.7827,111.5999,5.7035,6.5000,az
57.3530,63.7399,124.0376,12.1412,yuksek
11.1575,49.1466,35.1502,12.5000,yuksek
133.2903,92.4747,162.9693,9.1667,orta
68.5915,140.4259,129.1066,10.2406,orta
148.2878,74.5127,106.7362,9.1765,orta
18.6431,145.8813,114.7547,20.2042,cokyuksek
125.2731,87.4491,8.0644,6.5000,az
84.8706,124.6020,9.5167,6.5000,az
19.9032,84.5924,20.6484,20.2042,cokyuksek
29.0651,26.0741,183.4432,16.0487,cokyuksek
67.8164,130.6145,98.3728,10.7657,orta
12.0028,28.2716,34.1455,12.5000,yuksek
79.8910,140.3370,136.6934,9.1667,orta
5.0117,145.5845,169.3925,20.2042,cokyuksek
8.1382,145.5480,53.5118,20.2042,cokyuksek
82.1732,106.6531,173.7185,9.1667,orta
106.0200,18.9859,171.1128,6.5000,az
148.8110,140.8589,156.1054,9.1667,orta
138.2783,35.3278,23.5297,6.5000,az
108.0925,56.9174,81.5174,6.5000,az
115.5271,88.9108,56.5203,9.1667,orta
122.8911,98.6433,9.6573,6.5000,az
66.1651,110.4974,0.9910,8.5194,orta
96.6517,16.9852,64.0483,6.5000,az
97.9191,12.4620,135.3947,6.5000,az
77.7221,131.3377,182.0483,9.1700,orta
123.3557,0.8857,167.9147,6.5000,az
27.6416,63.9528,134.6832,18.1081,cokyuksek
139.8755,45.0620,84.0902,6.5000,az
52.1493,73.0553,21.6332,12.5000,yuksek
96.4138,61.4535,148.2406,7.7593,az
104.4132,131.5831,143.0655,9.1667,orta
34.7569,110.1248,5.3225,9.2052,orta
114.1963,29.9586,12.4252,2.5270,cokaz
95.9886,52.7940,0.7526,2.8229,cokaz
43.6531,123.0827,23.2681,12.5000,yuksek
147.1076,81.8703,175.7209,9.1667,orta
15.2531,101.0108,23.6415,20.2042,cokyuksek
143.8222,48.9400,170.3974,6.5000,az
108.3190,41.2382,122.6348,6.5000,az
44.4815,37.1569,102.4200,9.1733,orta
36.9597,131.9127,79.1744,12.5000,yuksek
63.1344,148.7091,17.6950,11.1756,yuksek
51.2017,92.8944,160.9342,12.5000,yuksek
114.9295,93.0687,28.7970,9.1667,orta
18.0545,75.6898,153.7459,20.0586,cokyuksek
52.1247,141.9716,166.4449,12.5000,yuksek
126.5769,48.7336,25.8977,6.5000,az
8.5522,129.1724,34.3434,20.2042,cokyuksek
7.9790,58.1464,68.3224,12.5000,yuksek
3.6776,108.9276,149.1888,20.2042,cokyuksek
93.9572,2.3522,136.4111,6.5000,az
75.6541,52.1006,197.2942,6.5000,az
55.1132,35.2273,91.9372,9.1754,orta
6.7712,108.7566,87.9007,20.2042,cokyuksek
81.0734,124.7285,98.5724,9.1696,orta
22.2271,95.4169,131.0172,20.0537,cokyuksek
50.1641,32.2027,160.3873,9.1673,orta
76.5640,43.8345,24.1303,6.5000,az
92.8904,51.3403,42.5259,6.5000,az
15.7505,59.5894,166.3015,19.6089,cokyuksek
109.4371,71.5410,94.3432,9.1886,orta
60.6690,17.1099,8.3359,6.5000,az
149.7044,19.4142,159.4255,6.5000,az
100.6093,135.3208,131.5647,9.1667,orta
98.4927,27.3345,40.2297,6.5000,az
58.7293,33.1905,172.3988,9.1888,orta
110.1685,92.0743,158.0779,9.1667,orta
22.8139,68.4779,81.6323,19.8052,cokyuksek
14.0244,39.2166,166.8056,20.0257,cokyuksek
121.0653,78.2113,142.3208,9.1679,orta
84.4626,114.5114,29.7602,9.1667,orta
18.1518,116.4147,43.1245,20.2042,cokyuksek
110.6900,127.8358,28.6921,9.1667,orta
109.8922,99.6429,99.8629,9.1667,orta
118.7479,144.7012,47.4014,9.1667,orta
86.4017,113.5964,80.6205,9.1667,orta
30.0889,27.1470,155.1679,9.2255,orta
113.3933,44.8397,172.3912,6.5000,az
84.5384,87.6785,131.7647,9.1667,orta
56.8128,59.1142,142.6492,9.2296,orta
61.0961,86.0374,138.3714,12.5000,yuksek
48.7819,56.3426,19.4548,8.4570,orta
85.6734,87.9091,192.4599,9.1667,orta
46.6827,109.9157,20.1943,12.5000,yuksek
34.3529,43.1198,179.6191,9.2069,orta
75.3999,12.7175,92.6277,6.5000,az
1.1926,148.9019,195.5635,20.2042,cokyuksek
25.5582,111.3818,142.7775,19.6707,cokyuksek
128.8544,143.9103,105.8699,9.1667,orta
62.8721,46.0486,71.9038,9.2087,orta
14.5891,2.8657,122.3163,20.2042,cokyuksek
72.3425,121.2454,48.3215,9.1954,orta
45.2893,99.0485,90.4367,12.5000,yuksek
122.3769,11.0977,27.4432,6.5000,az
138.6596,45.9387,64.8167,6.5000,az
101.4070,33.7744,192.8758,6.5000,az
79.0532,125.7238,102.8652,9.1673,orta
111.1891,76.6055,119.7253,9.1708,orta
80.4721,136.3075,54.8214,9.1667,orta
136.6915,88.6322,114.9198,9.1667,orta
55.6958,122.0434,72.4709,12.5000,yuksek
111.8152,6.2259,134.1712,6.5000,az
52.8369,73.3814,40.7098,12.5000,yuksek
29.7138,52.8827,36.3419,9.8278,orta
22.9538,145.7026,78.3460,20.0035,cokyuksek
117.2669,45.1741,48.0574,6.5000,az
127.0938,86.0981,115.3666,9.1667,orta
148.4215,145.2184,168.3269,9.1667,orta
26.4850,54.0171,175.7169,19.1220,cokyuksek
73.3023,28.8110,148.0492,6.5000,az
37.0207,107.4156,54.1790,12.5000,yuksek
8.8843,28.6732,95.2637,18.0649,cokyuksek
130.9374,12.1290,134.3557,6.5000,az
86.8181,131.0995,155.9397,9.1667,orta
85.2183,0.0774,47.5426,6.5000,az
30.9543,131.8174,33.4225,12.5000,yuksek
34.0719,90.0187,199.3162,12.5000,yuksek
106.9843,24.1364,178.1911,6.5000,az
121.4444,75.8410,6.2147,6.5000,az
22.2198,68.7368,103.5288,19.8145,cokyuksek
59.3045,146.8346,187.5883,12.5000,yuksek
72.1910,124.7993,71.6275,9.1964,orta
57.0457,16.5216,180.5484,9.1820,orta
131.8295,114.9639,17.4981,7.9537,az
1.2424,142.9952,6.3327,12.5000,yuksek
141.4110,110.9454,13.1422,6.5000,az
0.8781,60.4250,66.0874,14.4328,yuksek
117.0845,59.9548,159.4768,6.5000,az
89.5586,126.5280,19.1797,8.6275,orta
93.1839,47.5541,75.5354,6.5000,az
49.9071,62.0342,68.1953,11.3691,yuksek
131.0763,146.6976,139.9657,9.1667,orta
128.8860,60.1713,196.6454,6.6868,az
129.0870,22.7330,44.6095,6.5000,az
42.0463,66.1610,167.3400,12.5000,yuksek
119.0920,125.5895,119.1893,9.1667,orta
16.3072,139.9027,65.0387,20.2042,cokyuksek
11.2865,104.5838,164.4042,20.2042,cokyuksek
129.7199,60.1881,64.3481,6.7044,az
55.0135,92.8365,132.0020,12.5000,yuksek
33.4738,53.7465,115.3037,9.2124,orta
95.5457,142.5773,167.9636,9.1667,orta
110.1230,129.4998,191.3895,9.1667,orta
6.5062,3.3053,101.5104,20.2042,cokyuksek
107.4140,41.9708,149.0616,6.5000,az
141.9186,1.2920,40.2847,6.5000,az
2.2114,41.7392,149.6485,19.9756,cokyuksek
139.4244,93.9994,2.2190,6.5000,az
32.6671,96.1023,23.6871,12.5000,yuksek
95.2701,130.1427,68.1031,9.1667,orta
41.0605,125.1259,178.5826,12.5000,yuksek
107.5514,27.1316,125.8922,6.5000,az
97.5337,24.5682,11.5738,2.5270,cokaz
126.7364,90.0619,57.9320,9.1667,orta
67.4179,134.7331,174.3642,11.0315,yuksek
73.5516,11.1344,14.4577,2.7186,cokaz
108.9370,67.2169,110.8143,9.2082,orta
15.2781,26.9890,149.2768,20.2042,cokyuksek
74.0103,18.3480,156.5490,6.5000,az
20.8276,133.8715,154.1587,20.1489,cokyuksek
13.6626,59.4768,135.3414,19.6113,cokyuksek
75.5775,102.4861,14.2043,6.5000,az
30.4673,0.3222,132.2063,9.2238,orta
143.8566,144.8112,173.7958,9.1667,orta
68.5794,79.4802,72.1443,10.2489,orta
104.6935,63.8173,17.4577,7.2322,az
45.5948,147.6749,25.6948,12.5000,yuksek
146.5260,101.9672,57.2818,9.1667,orta
68.8385,108.1077,21.4986,10.0689,orta
75.1130,109.4127,113.0598,9.1800,orta
39.1528,17.6173,129.9608,9.1885,orta
83.9895,5.0356,166.8654,6.5000,az
101.0081,142.6073,33.2147,9.1667,orta
146.1233,80.7874,73.8616,9.1667,orta
85.2858,109.6465,191.6820,9.1667,orta
3.6394,68.3278,78.2635,19.7998,cokyuksek
47.6222,129.1920,117.7325,12.5000,yuksek
48.7803,138.6912,89.7454,12.5000,yuksek
56.3068,108.3909,167.7761,12.5000,yuksek
24.9146,45.8435,152.5729,19.8657,cokyuksek
80.7072,18.8433,45.4597,6.5000,az
22.1615,109.5386,28.2041,20.0582,cokyuksek
38.6492,105.4899,84.7358,12.5000,yuksek
145.8643,106.1292,12.2174,6.5000,az
144.4928,3.4248,51.0702,6.5000,az
40.0626,18.0016,127.7714,9.1855,orta
112.4807,79.9538,94.9515,9.1940,orta
26.6370,66.4324,49.3160,19.1795,cokyuksek
41.7283,6.1566,31.5523,9.1804,orta
117.8390,103.0461,190.2909,9.1667,orta
132.7127,96.6718,155.6242,9.1667,orta
126.3881,84.0915,174.7442,9.1667,orta
3.7911,131.5056,67.6120,20.2042,cokyuksek
128.6893,147.6474,52.2649,9.1667,orta
71.9402,2.0260,156.0692,6.5000,az
110.4754,18.0880,14.7904,2.5270,cokaz
92.1129,124.6142,107.6139,9.1667,orta
37.3412,136.9476,48.5341,12.5000,yuksek
35.2154,103.9173,188.1544,12.5000,yuksek
149.2589,15.2446,79.6938,6.5000,az
97.3423,49.5232,31.5536,6.5000,az
126.8258,45.6973,133.2975,6.5000,az
132.4827,70.9208,192.3152,9.1903,orta
48.3261,143.6644,64.4817,12.5000,yuksek
23.1237,18.6362,59.6355,12.5000,yuksek
0.8120,43.4710,93.9880,17.3758,cokyuksek
96.9955,71.7648,18.0286,8.1316,orta
132.5305,90.6869,197.4090,9.1667,orta
13.3921,93.1283,185.8418,20.2042,cokyuksek
139.8225,95.3580,82.7784,9.1667,orta
17.0860,51.8628,12.8313,9.2067,orta
2.8648,113.8744,24.9335,20.2042,cokyuksek
105.6687,125.3235,1.4542,6.5000,az
24.5662,26.5969,98.4993,19.1314,cokyuksek
54.2759,8.2277,197.9033,9.1729,orta
145.8812,81.3473,14.5434,6.5000,az
117.9883,79.4402,126.8078,9.1668,orta
113.5947,111.9602,78.5094,9.1667,orta
102.8939,77.7613,100.9428,9.1686,orta
0.1296,12.1497,67.8888,12.5000,yuksek
103.7984,46.5546,91.6280,6.5000,az
125.5293,94.5894,105.5648,9.1667,orta
105.1032,96.6336,198.4961,9.1667,orta
72.8986,78.2571,66.5479,9.1920,orta
37.4407,113.1319,95.1204,12.5000,yuksek
128.2031,84.4411,98.9938,9.1682,orta
120.5495,120.2575,70.1056,9.1667,orta
3.4320,57.3262,121.3953,19.6565,cokyuksek
22.6617,0.0463,36.5545,12.5000,yuksek
28.2260,83.5261,42.4897,18.0259,cokyuksek
11.7007,64.2103,185.5839,19.6501,cokyuksek
135.7276,79.3395,63.9194,9.1668,orta
47.9926,110.6410,135.4043,12.5000,yuksek
84.7047,83.7062,102.5932,9.1667,orta
94.3811,136.3676,134.4156,9.1667,orta
145.0410,40.9150,103.9708,6.5000,az
145.8013,12.0741,157.1745,6.5000,az
40.1363,132.9623,112.4420,12.5000,yuksek
17.9901,129.4905,62.7354,20.2042,cokyuksek
57.2764,18.2253,83.3057,9.1829,orta
96.3364,73.9487,126.8668,9.1784,orta
